0,1,2
0.408736,-0.101471,-0.906994
-0.276903,-0.193796,-0.941152
-0.139836,-0.330172,-0.933505
0.201317,0.655366,0.727989
-0.88287,0.434382,0.178472
0.590348,-0.78717,0.178472
0.769289,-0.188085,-0.610589
-0.861229,-0.0387523,-0.506738
-0.0879937,0.469223,0.878685
-0.468314,-0.305387,0.829108
-0.255512,-0.497285,0.829108
-0.439429,-0.193584,0.87717
0.159551,-0.153967,-0.975109
0.147759,-0.407214,-0.901301
0.734187,-0.159778,0.659879
-0.798815,-0.313792,-0.513253
-0.453627,0.728556,-0.513253
-0.898581,0.204869,-0.388047
-0.0992054,-0.807817,-0.581024
0.657209,0.446571,0.607166
-0.777753,-0.162632,0.607166
-0.402194,0.17264,-0.89913
-0.488709,-0.87072,0.0548619
-0.846181,-0.299671,-0.440652
-0.785149,-0.445992,-0.42969
-0.804009,0.411019,-0.42969
-0.600395,-0.674457,-0.42969
-0.0105747,0.230823,-0.972938
-0.203863,0.10877,-0.972938
0.0713503,-0.433485,-0.898332
-0.0599833,-0.701643,-0.709999
0.673859,0.713543,-0.191757
-0.789969,-0.58239,-0.191757
-0.821992,-0.536245,-0.191757
-0.301385,-0.934022,-0.191757
-0.0403033,-0.999138,0.00992308
0.214745,-0.97662,0.00992308
-0.257864,0.258322,-0.931008
0.356442,0.0679233,0.931845
0.27268,-0.170163,0.946937
-0.291004,0.13648,0.946937
-0.697873,0.158053,-0.698565
0.223144,-0.368066,0.902626
-0.421334,-0.649995,-0.632443
0.838563,-0.543166,-0.0422211
0.516408,-0.855301,-0.0422211
-0.607865,-0.710072,0.355384
-0.405035,-0.842407,0.355384
-0.848952,-0.391129,0.355384
0.479362,-0.666198,0.571308
-0.0868354,-0.928609,0.360755
0.804375,0.0415278,-0.592669
-0.459587,0.661456,-0.592669
0.655655,0.0389574,-0.754055
-0.658711,-0.143683,0.738549
-0.0649339,-0.363345,0.929389
0.846778,0.0953062,0.523338
-0.672061,0.523881,0.523338
-0.0546993,0.93961,-0.337847
0.913473,-0.226774,-0.337847
0.569496,0.0177512,-0.821803
-0.595316,-0.486201,-0.639694
0.88674,0.223118,0.404858
0.111567,-0.881903,-0.458039
0.110411,0.993405,0.0309153
0.77584,0.298772,0.555705
0.134754,-0.517178,-0.845203
-0.238307,-0.424108,0.873694
-0.700381,-0.568435,0.43168
0.349479,-0.0414736,0.936026
0.893095,-0.295713,-0.33902
0.31733,0.885645,-0.33902
-0.888165,0.45447,-0.0679721
0.873944,0.48125,-0.0679721
-0.533007,0.843376,-0.0679721
-0.76178,-0.64426,-0.0679721
0.111144,0.0291129,0.993378
0.675431,0.0930567,-0.731528
-0.596519,0.330198,-0.731528
-0.0564588,0.551266,-0.832417
0.378386,0.796541,0.471537
0.841517,-0.299927,-0.449324
-0.779472,-0.167677,0.603579
-0.983587,0.139166,-0.114846
-0.810345,-0.313756,0.494871
0.531548,-0.790146,0.305167
-0.407898,0.321371,0.854599
-0.442408,-0.139739,0.88586
-0.425435,0.185086,0.88586
0.669743,-0.260499,0.695402
0.136448,-0.705548,0.695402
-0.406789,0.455296,-0.791977
-0.452104,0.410334,-0.791977
-0.47312,-0.175044,-0.863433
0.503691,0.0278931,-0.863433
0.900612,-0.179148,0.395985
-0.0469486,-0.917056,0.395985
0.743869,-0.574032,-0.342265
0.844984,0.410922,-0.342265
-0.309545,-0.887151,-0.342265
0.499155,0.796052,-0.342265
0.939585,-0.00594564,-0.342265
0.878378,-0.333625,-0.342265
0.584334,-0.674168,0.451721
0.702266,-0.550246,0.451721
-0.0873687,-0.60027,0.795011
-0.168838,0.867231,0.468406
0.471509,0.747178,0.468406
-0.322757,0.82245,0.468406
-0.778255,0.0330002,0.627081
-0.705353,0.225696,-0.671966
-0.425305,0.326448,-0.844125
0.842395,-0.527596,0.109606
0.94816,0.116302,0.295748
0.712142,0.6367,0.295748
-0.781469,-0.173131,-0.599443
-0.111867,0.792561,-0.599443
0.726348,0.389689,0.566182
0.781716,0.497875,0.375553
0.0112951,0.994119,0.1077
-0.181653,0.777639,0.601896
-0.61174,-0.771033,-0.176868
0.9392,-0.318592,-0.128074
-0.64056,-0.735468,-0.220838
0.739964,-0.635361,-0.220838
-0.920544,-0.10209,0.377063
0.815853,0.438414,0.377063
-0.920632,-0.101295,0.377063
0.68287,-0.50566,0.527254
-0.840783,0.122828,0.527254
-0.0642061,-0.984144,0.165344
-0.971194,-0.171594,0.165344
0.195867,-0.646895,0.736996
0.000141666,-0.985055,0.172242
0.332912,-0.806645,-0.488359
-0.0185721,-0.947109,-0.320374
-0.39363,0.621652,0.677204
-0.726608,-0.115915,0.677204
-0.558934,0.0603596,0.827012
0.479187,0.670418,0.566498
-0.529521,0.796662,-0.29144
-0.425075,-0.628096,0.651773
-0.702038,-0.611622,0.364776
0.246332,0.929685,0.273875
0.91938,0.282369,0.273875
-0.902616,-0.33208,0.273875
-0.153988,0.897901,0.412384
-0.794306,-0.495994,-0.350809
0.935911,0.0316875,-0.350809
-0.887183,-0.424628,-0.180547
0.379561,0.896434,0.228779
-0.370345,0.90028,0.228779
-0.973435,0.00914659,0.228779
-0.225799,0.921057,-0.317285
-0.617061,0.720116,-0.317285
-0.628113,0.767949,0.125411
0.930332,-0.344608,0.125411
0.313065,-0.941415,0.125411
-0.616904,0.664247,0.422143
0.431662,0.868809,-0.242569
-0.263726,-0.9336,-0.242569
0.912977,-0.24317,0.327631
-0.705101,-0.0401317,-0.707971
0.683248,-0.468298,-0.56024
0.80867,-0.179401,-0.56024
0.390465,0.765703,-0.511112
-0.926823,0.108727,0.359413
0.830939,-0.470844,0.296389
0.0602299,-0.97347,0.220745
-0.200163,-0.388647,0.899382
0.312723,0.146155,-0.938532
0.275412,-0.929168,0.246566
-0.430398,-0.489599,0.758321
0.818218,-0.267183,-0.50905
0.838056,0.521639,0.159857
-0.22029,-0.807583,-0.547066
-0.762074,0.585636,0.276179
-0.0511986,-0.863773,-0.501273
-0.553112,-0.812075,-0.186014
-0.978988,0.0835516,-0.186014
-0.585539,0.687989,-0.428737
0.475079,0.622213,-0.622215
0.934375,-0.182979,0.305714
0.030895,0.951622,0.305714
-0.67697,0.669515,0.305714
-0.427522,0.502422,-0.75153
-0.144042,-0.439327,-0.886704
-0.0679507,-0.457317,-0.886704
0.823035,0.395867,0.407312
-0.199981,-0.891126,0.407312
0.123906,-0.254883,0.959
0.326786,0.646795,0.689106
-0.102017,-0.702802,0.704032
-0.158146,0.917921,0.363883
0.417962,0.832404,0.363883
-0.640257,0.736402,-0.218593
-0.253856,-0.96218,0.0988311
0.790437,0.608276,-0.0721803
0.445026,-0.895277,-0.0207558
-0.747176,0.163881,-0.644105
0.627261,-0.42508,0.652572
-0.82977,0.226213,-0.510205
0.33146,-0.793615,-0.510205
-0.357805,-0.857619,0.369413
0.343034,-0.863633,0.369413
-0.928381,-0.0405253,0.369413
0.352206,-0.859933,0.369413
0.607529,-0.279477,0.743506
0.361096,0.923265,0.131116
-0.501576,-0.16966,0.848314
-0.0606589,0.526007,0.848314
0.563249,-0.239538,-0.790805
0.25629,0.0583026,0.96484
-0.467752,-0.104758,-0.87763
0.269724,0.244852,-0.931288
0.345288,0.530002,-0.774516
0.518727,-0.839554,-0.161466
-0.33893,0.926852,-0.161466
-0.34656,-0.924026,-0.161466
-0.348863,-0.92316,-0.161466
-0.734825,-0.658757,-0.161466
-0.569621,-0.805892,-0.161466
0.456138,0.819302,-0.347395
-0.220565,-0.91141,-0.347395
-0.710472,-0.643467,-0.284921
0.554198,-0.769579,-0.317194
0.501287,0.832961,0.234282
0.659453,0.714307,0.234282
-0.498248,-0.834782,0.234282
-0.0139336,0.83755,0.546183
-0.388877,0.148258,-0.909282
0.404881,0.0963199,-0.909282
-0.0185349,0.102074,0.994604
-0.0728859,0.972178,-0.222614
0.443385,0.868247,-0.222614
0.423825,-0.900199,0.100071
0.13218,0.973544,0.18639
-0.982163,-0.0247711,0.18639
-0.336761,-0.374598,0.863868
-0.0876858,-0.457406,0.884924
-0.396654,-0.0234919,-0.917667
0.302146,-0.154059,0.94073
-0.474405,-0.817465,-0.326634
0.796872,0.463936,0.386986
-0.638043,0.357752,-0.681846
-0.382184,0.92402,-0.0110735
0.986104,0.165759,-0.0110735
-0.872533,-0.414023,0.259367
-0.203607,-0.944073,0.259367
-0.915538,0.397053,0.0643368
0.597638,-0.62247,-0.505332
0.043203,-0.93518,-0.351527
-0.650309,-0.396863,0.647764
-0.511867,0.243546,0.823819
0.896747,0.191107,-0.399152
-0.877758,0.264987,-0.399152
-0.348256,-0.353521,0.868182
-0.437264,-0.234648,0.868182
-0.0425987,-0.861193,0.50649
0.818181,-0.505142,-0.274612
0.912083,0.372595,0.171109
0.335442,-0.926391,0.171109
0.529732,-0.339675,-0.777177
0.626804,0.502372,0.595599
0.914507,0.36441,0.175736
-0.246586,0.965716,0.0811661
0.411459,-0.907807,0.0811661
0.605896,-0.789769,0.0956822
-0.924939,-0.0902955,-0.369235
-0.245234,-0.503848,0.82825
-0.125321,-0.648346,0.750961
0.527469,0.397283,0.750961
-0.411769,0.516241,0.750961
0.291169,-0.72054,-0.629319
-0.682713,-0.730317,0.023248
0.181143,-0.843053,0.506407
-0.753704,-0.13205,0.643811
-0.0939156,-0.66354,-0.742222
0.294382,0.443727,0.846431
0.975932,-0.0657849,0.207915
-0.971066,-0.109861,0.212039
-0.331311,0.919387,0.212039
0.578815,-0.787409,0.212039
-0.767865,-0.604502,0.212039
-0.369,-0.0407078,0.928537
0.693084,0.153898,0.704237
-0.6506,0.608368,0.454541
0.693752,-0.152442,0.703896
-0.789728,0.557005,-0.257051
-0.386449,0.601978,0.69877
-0.136796,-0.403079,0.904883
-0.984395,0.115098,-0.133112
0.15515,0.978882,-0.133112
0.49013,-0.869927,0.0547661
0.189169,-0.231193,0.95434
-0.244393,0.171777,0.95434
-0.308581,-0.655749,-0.689036
0.587398,0.80912,-0.0170173
0.539423,0.824013,-0.173281
0.778544,-0.378058,-0.500941
0.236132,-0.0853103,0.967969
0.783345,0.531403,-0.322463
0.994151,0.0347091,-0.102265
-0.18232,-0.977907,-0.102265
0.52879,0.524171,-0.667552
0.698264,-0.123027,-0.705189
0.659075,0.749008,0.0678764
-0.695971,-0.683177,-0.221119
-0.83042,0.51138,-0.221119
-0.431758,0.874466,-0.221119
-0.345616,-0.811493,-0.471199
-0.963337,-0.210324,-0.166573
0.0105407,-0.985973,-0.166573
0.829175,0.533594,-0.166573
0.0318331,0.44282,0.896045
0.2747,-0.750761,-0.600747
-0.966105,-0.223482,0.129215
0.433489,0.825094,0.362364
-0.986136,0.146961,0.0770564
-0.153331,-0.0604692,0.986323
0.136335,-0.026848,-0.990299
-0.555266,0.000851793,0.831673
-0.348598,-0.193794,-0.917019
-0.0183777,0.510246,0.859832
0.885169,-0.429521,-0.178849
-0.466178,-0.866424,-0.178849
0.782479,0.596439,-0.178849
0.119774,-0.258372,0.958592
-0.028984,-0.86962,-0.49287
-0.681832,-0.407535,0.607471
0.695893,-0.38303,0.607471
-0.108909,0.458483,-0.882005
-0.267878,0.291447,-0.918314
0.837069,-0.396409,-0.377063
0.0989635,-0.0185734,0.994918
-0.169366,-0.928669,-0.329985
0.267007,-0.918889,0.290431
-0.168879,-0.977417,0.127028
-0.275221,-0.952952,0.127028
0.697937,0.716139,-0.00532113
0.229429,0.973311,-0.00532113
-0.998837,0.0479193,-0.00532113
-0.411592,0.911353,-0.00532113
-0.776321,-0.630316,-0.00532113
0.771207,-0.579011,-0.264549
-0.910383,0.119118,-0.396249
-0.453489,0.261291,0.8521
0.0884669,0.515848,0.8521
0.955394,-0.116074,-0.271568
0.235974,-0.719255,0.653443
0.619137,-0.0150806,0.785138
-0.563323,-0.422007,0.710337
-0.0929568,-0.697697,0.710337
-0.728469,-0.542134,0.418837
0.0350095,0.10983,0.993334
-0.178553,-0.357824,0.916559
0.72509,-0.630849,0.276179
0.832243,-0.06075,-0.551073
0.138422,-0.75124,-0.645351
-0.0565099,-0.183586,0.981378
-0.447752,0.878253,0.167896
-0.112655,-0.0433331,-0.992689
-0.104417,0.0611136,-0.992654
0.435269,-0.643159,0.62999
0.992824,-0.00637773,-0.119416
0.138718,-0.529892,0.836643
-0.470959,0.272863,0.838894
0.375757,0.393781,0.838894
0.514466,0.177711,0.838894
-0.916606,0.254897,-0.307996
0.811679,-0.21694,0.542323
0.736934,-0.403504,0.542323
-0.950035,-0.243698,0.195049
-0.683497,-0.428898,0.590659
0.55723,-0.583623,0.590659
0.233933,0.971129,0.0467229
-0.823215,-0.551905,-0.133112
0.51189,0.841061,0.174886
-0.95207,-0.182277,0.245637
0.837884,-0.537949,-0.0925323
-0.121463,-0.988274,-0.0925323
0.272215,-0.224329,0.935722
0.638527,0.37908,0.669762
-0.212122,-0.711634,0.669762
0.690274,-0.722414,-0.0404968
-0.339213,0.537421,-0.772084
0.443476,-0.756299,-0.480979
-0.882966,0.39455,-0.254363
0.553435,-0.155563,0.818236
0.378293,0.872396,0.309546
0.0844466,0.947127,0.309546
-0.00792365,0.387038,-0.92203
0.41801,-0.312772,-0.852902
0.00365774,-0.426251,0.904597
0.904026,-0.222589,-0.364954
0.483081,-0.458278,-0.746065
-0.394507,-0.089984,0.914476
0.602248,-0.452972,-0.657354
0.673113,0.338829,-0.657354
0.239777,-0.790277,-0.563888
0.0135292,-0.990186,-0.139096
-0.8173,0.522192,0.243592
0.226035,-0.559204,0.797621
-0.648653,-0.730923,-0.212133
0.357733,-0.614657,0.70301
0.922718,-0.203681,-0.327268
0.631263,0.703138,-0.327268
-0.297078,0.612751,0.732312
0.378635,-0.565999,0.732312
-0.674507,0.0935885,0.732312
0.636039,-0.118173,-0.762555
0.928149,0.370052,0.0400178
0.145528,-0.988545,0.0400178
0.406161,-0.8644,-0.296389
0.181394,0.440596,-0.879188
0.562731,0.563514,-0.604802
0.0616666,-0.966615,0.248703
0.346127,0.904623,0.248703
-0.134901,0.706998,0.69423
-0.276915,-0.463245,0.841856
0.149008,-0.478049,-0.865602
-0.765889,0.616382,0.182998
-0.873654,-0.331352,0.35628
0.898174,0.257582,0.35628
-0.529693,0.769734,0.35628
0.878206,-0.31909,0.35628
0.403537,-0.631256,0.662325
-0.957007,-0.139245,-0.254456
0.215648,0.942734,-0.254456
-0.310532,-0.915872,-0.254456
0.0199493,-0.683131,-0.730023
-0.119908,-0.672821,-0.730023
-0.657575,-0.101092,0.746576
-0.828624,0.183244,-0.528964
0.719361,-0.163065,0.675226
-0.596091,0.434449,0.675226
-0.442262,-0.303937,-0.843817
0.699365,-0.516941,0.493621
-0.384494,0.0158236,0.922992
-0.335023,0.189329,0.922992
0.320428,-0.321243,0.891139
-0.198092,-0.721303,-0.663688
0.0821302,0.910293,-0.405735
0.837286,0.316916,0.445552
0.775365,-0.447541,0.445552
-0.285925,0.0571324,-0.956547
0.685708,-0.581617,-0.437638
0.744867,0.503633,-0.437638
-0.74736,-0.104208,-0.656197
0.323847,-0.681563,-0.656197
-0.289576,-0.376258,-0.8801
-0.450909,0.148678,-0.8801
0.645043,0.294489,-0.705121
0.694804,0.608843,-0.382827
-0.678039,-0.644586,-0.353232
-0.931883,-0.220749,0.287861
0.925904,0.244618,0.287861
-0.086769,-0.0604424,0.994393
0.194913,0.965103,-0.174886
-0.997719,0.0628345,-0.0246857
0.805967,0.591446,-0.0246857
0.691946,-0.721527,-0.0246857
-0.901448,0.312644,-0.299409
0.181542,-0.0416097,0.982503
-0.823293,0.120918,0.554588
0.930614,0.0288286,-0.364865
-0.362282,-0.857686,-0.364865
0.641729,0.67458,-0.364865
-0.0361844,0.548159,-0.835591
-0.676717,0.718085,-0.162506
-0.401315,0.909909,-0.104935
-0.442152,0.89078,-0.104935
0.0309714,-0.755212,0.654749
-0.694647,0.706909,0.133207
-0.827465,0.545488,0.133207
-0.327224,0.935511,0.133207
-0.988389,-0.148943,0.0300528
0.393165,-0.918977,0.0300528
0.871429,0.489601,0.0300528
0.352997,0.874026,0.333874
0.357852,-0.872049,0.333874
0.792669,0.510101,0.333874
-0.908783,0.250283,0.333874
-0.3171,0.88768,0.333874
0.0150819,-0.405761,-0.913855
0.663687,0.326858,0.672818
0.336881,0.694,-0.636297
0.945611,0.240825,-0.218687
-0.869512,0.394755,0.296846
0.251944,0.967711,-0.007718
0.789463,-0.489715,-0.370037
-0.927754,0.0484327,-0.370037
-0.610334,0.784749,0.107986
-0.511805,0.852288,0.107986
-0.247091,-0.159076,-0.955846
-0.953677,-0.0158198,0.300415
-0.247033,0.921263,0.300415
0.227725,0.926225,0.300415
0.805062,0.578755,0.130071
0.569206,-0.112035,-0.814526
0.823638,0.495837,0.275257
0.841999,-0.463974,0.275257
0.499878,-0.0485094,0.864736
-0.337436,-0.491865,-0.802624
-0.37163,-0.583559,-0.722046
0.186886,-0.954082,-0.234096
0.266354,0.935016,-0.234096
0.0531806,-0.981639,0.183187
-0.932921,0.312577,-0.178755
-0.393354,-0.640479,0.659591
0.34685,0.614656,0.708444
-0.667515,-0.259411,-0.697947
-0.770677,-0.636596,0.0283278
0.436573,0.870094,0.228779
0.542287,-0.820127,-0.182527
-0.0688106,-0.123987,-0.989895
0.204461,0.918092,-0.339561
-0.834269,-0.434388,-0.339561
-0.158454,-0.927141,-0.339561
-0.512133,0.848956,0.130356
0.669991,-0.735424,-0.101311
-0.943678,0.314974,-0.101311
0.994483,0.0271809,-0.101311
-0.844432,-0.157393,0.512018
-0.101104,-0.853004,0.512018
-0.23335,-0.826671,0.512018
-0.714695,-0.554367,-0.426484
0.875771,0.478433,0.0642411
0.196027,0.928345,-0.31583
0.0886113,-0.944669,-0.31583
-0.348018,-0.849012,-0.397569
0.74248,0.651502,0.155786
0.42174,0.651031,0.631106
-0.561481,0.194374,0.804337
-0.942131,0.0426642,-0.332518
-0.818735,-0.468086,-0.332518
-0.867216,-0.415787,-0.273967
0.958,-0.0847218,-0.273967
-0.588604,0.685043,-0.429257
-0.590861,0.298704,0.749439
0.754652,-0.246266,-0.608156
-0.73841,-0.291372,-0.608156
-0.0484816,-0.106993,-0.993077
0.14688,0.156609,0.976678
0.378084,0.775095,-0.506242
0.936225,0.210432,-0.281427
0.78843,0.54697,-0.281427
-0.83981,0.464239,-0.281427
0.83762,-0.468179,-0.281427
-0.489124,-0.703534,-0.515555
0.498415,0.771174,0.396073
0.423295,-0.896174,-0.133017
0.142769,-0.971096,0.191286
-0.790134,-0.492968,-0.36424
-0.826904,0.428439,-0.36424
0.521381,-0.594705,0.611954
-0.689007,0.357913,-0.630213
0.149284,-0.96889,-0.1974
-0.0815791,-0.718923,0.690286
0.612379,0.70762,0.352515
0.583325,-0.731755,0.352515
-0.970053,-0.0393629,-0.239684
-0.0282154,-0.126925,0.991511
-0.787421,0.430069,-0.441599
-0.548541,-0.773548,-0.317376
-0.5765,-0.465696,0.671398
-0.322734,-0.667134,0.671398
-0.126058,-0.785101,-0.606404
-0.713228,0.0541253,0.698839
-0.66495,0.263564,0.698839
-0.928793,0.30329,0.212976
-0.930551,-0.297853,0.212976
0.371925,0.622321,-0.688758
-0.256365,0.715495,-0.64988
0.40126,0.65139,-0.643958
0.760963,-0.236992,-0.603961
0.0608049,0.819468,-0.56989
-0.120593,0.992193,-0.0317778
-0.997028,-0.0701843,-0.0317778
-0.635144,-0.754737,0.164209
-0.501321,0.0730405,0.862173
-0.928443,0.303767,-0.213819
0.715568,-0.665014,-0.213819
-0.155329,0.584871,-0.796115
-0.393431,0.165406,-0.904352
-0.0450511,-0.0436917,0.998029
0.896545,-0.344761,0.278114
-0.701473,-0.712624,0.0101148
-0.154017,-0.274531,-0.949164
-0.498353,-0.433246,0.750961
-0.532546,0.578734,-0.617626
-0.776274,0.0584606,-0.627679
0.150265,0.800857,0.579697
-0.767066,0.274884,0.579697
0.704536,-0.409365,0.579697
0.589954,-0.0738574,-0.804052
-0.434081,-0.406293,-0.804052
0.520926,0.286595,-0.804052
0.129365,0.742779,-0.65692
-0.587403,0.590821,-0.553072
0.122247,0.720279,-0.682827
0.269877,0.952233,-0.142893
-0.356971,-0.423855,0.832417
-0.552492,-0.0428332,0.832417
-0.374959,-0.408028,0.832417
-0.790131,-0.609006,-0.0693112
-0.974165,-0.21494,-0.0693112
-0.997835,-0.0644748,-0.0129909
-0.599853,-0.800005,-0.0129909
0.343804,0.759121,-0.552752
-0.678332,-0.214759,0.702669
-0.333979,0.593042,-0.732639
-0.21029,-0.838305,0.503014
-0.0914349,0.859428,0.503014
-0.000607986,0.0716518,-0.99743
-0.541927,-0.645348,-0.538369
0.786383,0.302919,-0.538369
0.0624921,-0.841113,0.537238
0.395639,-0.744879,0.537238
-0.448133,0.714529,0.537238
0.87036,-0.17504,0.460254
-0.778986,0.42585,0.460254
0.183221,-0.974442,0.129976
-0.974297,0.0827749,-0.209509
0.13033,-0.746625,0.652354
-0.737327,0.639511,0.217658
0.309057,-0.346712,0.885593
-0.550151,-0.0539738,-0.833319
0.612941,-0.123453,-0.780425
-0.60287,-0.165785,-0.780425
-0.365332,-0.507415,-0.780425
-0.624448,-0.77736,0.0760048
0.994958,-0.0209896,-0.0980678
0.0538352,-0.993723,-0.0980678
0.7495,0.302746,0.588723
0.447757,-0.890678,0.0787769
0.213435,-0.973776,0.0787769
-0.604042,0.164053,-0.779885
-0.628875,-0.494789,-0.59975
-0.293747,0.486096,-0.823057
0.512708,-0.396905,0.761313
-0.328751,-0.176255,0.927824
0.27179,0.370854,0.88803
-0.158965,0.477715,-0.864013
0.490349,0.239566,-0.837954
0.634423,0.552394,0.54071
-0.598776,-0.741026,0.303888
0.503126,0.157539,0.849733
-0.823163,0.0747862,-0.562858
-0.403112,0.16893,0.899424
-0.839931,0.426846,-0.335139
-0.515429,-0.788679,-0.335139
0.322047,0.885419,-0.335139
-0.187021,-0.494321,0.848923
-0.982567,-0.111353,0.148868
-0.862389,0.49447,-0.108558
0.0897076,0.990034,-0.108558
0.31812,0.941815,-0.108558
0.62841,0.77027,-0.108558
-0.305772,0.0821016,0.948558
0.088223,-0.995959,0.0168256
0.840479,0.0735166,-0.536833
0.487686,0.866172,-0.10913
0.786254,0.154442,0.598292
-0.556753,0.750138,-0.356817
-0.0363097,-0.933468,-0.356817
0.429149,-0.759988,-0.488108
0.65897,0.645246,-0.386544
-0.878109,-0.27126,-0.394136
0.590381,0.0677096,0.80428
0.0132454,0.490646,-0.871258
-0.35849,-0.926276,0.116179
-0.50374,-0.85213,0.141849
0.638405,0.54699,0.541517
-0.839894,-0.036582,0.541517
0.545829,-0.636864,0.544496
-0.431051,0.891259,-0.1409
0.842455,-0.520017,-0.1409
0.796707,0.587712,-0.1409
-0.698983,-0.0866903,-0.709864
0.697326,0.0991409,-0.709864
-0.269601,-0.889186,-0.36968
-0.83253,-0.260594,0.488861
0.255655,-0.0201655,-0.966558
0.504314,0.500581,-0.703624
0.106725,0.476855,-0.872479
0.253317,0.372302,0.892873
0.766354,-0.15749,-0.622815
-0.56424,0.467989,0.680161
-0.772275,0.593239,-0.227285
0.952108,-0.204528,-0.227285
0.0833516,0.970603,-0.225791
0.880693,0.119444,0.45838
-0.711657,-0.532384,0.45838
0.880264,0.122568,0.45838
0.0807501,0.3965,-0.914476
0.897299,-0.437002,0.0623274
0.0483122,0.941923,-0.332337
0.835214,0.223745,-0.502351
-0.721274,-0.476873,-0.502351
0.806004,0.313053,-0.502351
0.647134,0.573464,-0.502351
0.0420514,0.49078,-0.870268
0.181122,-0.517021,-0.836591
0.0545606,0.545105,-0.836591
-0.131915,-0.752724,0.644984
0.34381,-0.754317,0.559287
-0.0247216,-0.92231,0.38566
-0.808888,0.44381,0.38566
-0.841862,0.377539,0.38566
-0.897714,-0.0627608,-0.436085
0.0220109,0.923668,0.382562
-0.236302,-0.118013,-0.964486
-0.231115,0.895803,0.379636
-0.451124,0.149372,-0.879872
0.200115,0.020912,-0.979549
-0.750932,-0.286043,0.595214
-0.923378,-0.00106237,0.38389
-0.862051,-0.506765,-0.00762213
-0.584639,0.556328,-0.590504
0.997847,-0.0652442,-0.00666338
-0.842303,0.538963,-0.00666338
0.68329,0.706105,-0.185825
-0.658611,-0.636293,-0.4017
-0.744389,-0.533407,-0.4017
-0.950369,0.286212,-0.121986
-0.523998,0.685736,-0.505167
0.944074,-0.181122,0.275534
0.192649,-0.94179,0.275534
0.945519,0.173422,0.275534
0.397111,-0.459851,0.794255
0.896458,-0.44,0.0525641
-0.882852,-0.4667,0.0525641
-0.413531,-0.54085,-0.732443
-0.664285,-0.149175,-0.732443
-0.545958,0.568643,-0.615285
-0.00871154,0.951407,0.307813
0.706071,-0.708138,-0.00215722
0.881188,0.472761,-0.00215722
0.446569,0.750483,-0.487187
0.868559,-0.0908487,-0.487187
-0.241844,-0.956319,-0.164209
0.750942,-0.545987,-0.371462
0.913168,0.403223,-0.0594564
0.187086,-0.971387,0.146308
0.076998,-0.990093,-0.117417
-0.929886,-0.348605,-0.117417
-0.913734,0.202985,-0.351976
0.0650258,-0.823884,0.563016
0.469395,0.590342,-0.656631
-0.730757,-0.186629,-0.656631
-0.478644,0.830997,-0.283451
-0.221045,-0.263844,-0.938896
-0.338997,0.0596273,-0.938896
0.301775,-0.949225,-0.088904
-0.424939,0.360012,0.830553
0.822493,0.160087,-0.545782
0.987535,-0.109136,-0.113417
0.0852937,-0.98988,-0.113417
-0.134707,-0.883851,-0.447953
0.650628,0.613205,-0.447953
0.893983,-0.0114861,-0.447953
0.837492,-0.1517,-0.524971
0.461699,-0.520156,-0.718521
0.329408,-0.545819,0.770436
-0.294154,0.56067,-0.77403
-0.169461,-0.669556,-0.723172
-0.924173,0.381676,0.0151
0.693253,-0.720536,0.0151
0.428775,-0.903285,0.0151
0.918973,0.336898,-0.204913
-0.708462,0.512925,0.484757
-0.0682333,-0.871983,0.484757
-0.148002,-0.0387522,-0.988228
-0.914702,0.362863,0.177906
-0.927186,0.329659,0.177906
0.105207,0.965983,0.236239
-0.0462365,0.744983,-0.665479
0.549634,-0.450564,0.703487
-0.63289,0.371969,-0.679036
-0.733388,0.0324363,-0.679036
-0.720005,-0.491971,0.489446
-0.395708,-0.918341,-0.00800562
-0.993202,-0.116128,-0.00800562
-0.168457,-0.611328,-0.77324
-0.774418,-0.348453,-0.528069
0.31673,0.787925,-0.528069
0.139218,-0.879999,-0.454114
0.278142,0.846414,-0.454114
0.481413,0.113357,0.869132
0.660588,0.0318188,-0.750074
0.391862,0.53276,-0.750074
0.614959,0.24334,-0.750074
-0.363131,-0.552744,-0.750074
0.651843,0.111758,-0.750074
0.521745,-0.268934,-0.809603
0.58418,-0.000336056,-0.811624
0.57835,0.524311,-0.624988
-0.264744,0.923648,-0.2771
0.958616,0.0653563,-0.2771
0.0637958,0.295668,-0.953158
0.600811,0.375329,0.705801
-0.421629,0.445773,0.78963
-0.176918,-0.0857431,0.980484
-0.0201298,-0.356384,-0.934123
0.964275,0.21528,0.154365
0.932718,-0.325896,0.154365
0.728354,-0.667587,0.154365
0.975331,-0.1578,0.154365
-0.144648,0.977368,0.154365
-0.20533,0.966442,0.154365
0.530042,0.802778,-0.273137
0.553737,0.796634,0.242383
0.200077,-0.381,0.902667
-0.970854,-0.152972,-0.184506
-0.922061,0.340238,-0.184506
0.63614,0.749188,-0.184506
0.23319,-0.954767,-0.184506
0.579149,-0.794068,-0.184506
-0.981743,0.0462502,-0.184506
-0.965844,0.18194,-0.184506
0.430717,-0.883425,-0.184506
-0.982764,0.0114959,-0.184506
-0.841366,0.475474,-0.256959
-0.737848,0.624141,-0.256959
-0.883883,0.390798,-0.256959
0.90127,-0.419536,0.108177
-0.576295,-0.81005,0.108177
-0.875781,-0.10325,-0.471537
-0.59905,-0.37367,-0.708174
-0.336163,-0.00315865,0.941799
